local_government_code,postal_code_5digit,postal_code_7digit,prefecture_kana,address1_kana,address2_kana,prefecture_kanji,address1_kanji,address2_kanji,is_address2_has_multiple_postal_code,is_address2_has_multiple_sublocality,is_address2_includes_chome,is_postal_code_has_multiple_address2,updated_type,updated_reason_type
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁｲﾀｸﾗ,宮城県,登米市,南方町板倉,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁｲﾀｸﾗｳｼﾛ,宮城県,登米市,南方町板倉後,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁｳｼﾛﾔｼｷﾏﾁｲ,宮城県,登米市,南方町後屋敷待井,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁｻﾜﾀﾞ,宮城県,登米市,南方町沢田,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁｻﾜﾀﾞﾏｴ,宮城県,登米市,南方町沢田前,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁｻﾜﾀﾞﾏﾁｲ,宮城県,登米市,南方町沢田待井,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁｻﾜﾀﾞﾔｼｷ,宮城県,登米市,南方町沢田屋敷,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁｼﾝｻﾜﾀﾞ,宮城県,登米市,南方町新沢田,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁﾂﾙｼﾛ,宮城県,登米市,南方町鶴代,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁﾄﾈﾔｼｷ,宮城県,登米市,南方町戸根屋敷,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁﾅｶﾔﾏ,宮城県,登米市,南方町中山,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁﾏﾁｲ,宮城県,登米市,南方町待井,0,0,0,1,0,0
04212,98704,9870402,ﾐﾔｷﾞｹﾝ,ﾄﾒｼ,ﾐﾅﾐｶﾀﾏﾁﾏﾂｼﾏﾔｼｷ,宮城県,登米市,南方町松島屋敷,0,0,0,1,0,0
