code,postal_old,postal_new,pref_kana,address1_kana,address2_kana,pref,address1,address2,is_multi_code,is_koaza,is_choume,is_multi_place,is_updated,update_reason
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳｲｻﾜﾀﾞ,徳島県,阿波市,阿波町伊沢田,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳｵｵﾐﾁｷﾀ,徳島県,阿波市,阿波町大道北,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳｵｶｼﾞ,徳島県,阿波市,阿波町岡地,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳｷﾀｼﾎﾞｳ,徳島県,阿波市,阿波町北柴生,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳｷﾀﾊﾞﾗ,徳島県,阿波市,阿波町北原,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳｼﾝﾌﾟｸｼﾞ,徳島県,阿波市,阿波町真福寺,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾂﾅｶｹ,徳島県,阿波市,阿波町綱懸,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾄｳｼﾞｮｳ,徳島県,阿波市,阿波町東条,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾅｶﾊﾗ,徳島県,阿波市,阿波町中原,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾆｼｼﾎﾞｳ,徳島県,阿波市,阿波町西柴生,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾆｼﾊﾞﾗ,徳島県,阿波市,阿波町西原,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾋｶﾞｼｼﾎﾞｳ,徳島県,阿波市,阿波町東柴生,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾋｶﾞｼﾊﾞﾗ,徳島県,阿波市,阿波町東原,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾏｴｼﾞﾏ,徳島県,阿波市,阿波町前島,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾏﾙﾔﾏ,徳島県,阿波市,阿波町丸山,0,0,0,1,0,0
36206,77117,7711703,ﾄｸｼﾏｹﾝ,ｱﾜｼ,ｱﾜﾁｮｳﾐﾅﾐｼﾎﾞｳ,徳島県,阿波市,阿波町南柴生,0,0,0,1,0,0
